RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE
53343925,202303,1,1,8,2,2,0
53343943,202303,1,4,1,1,1,0
53343967,202303,1,2,1,3,3,0
53343995,202303,1,1,11,1,1,0
53344004,202303,1,1,13,1,1,0
53344044,202303,1,3,5,3,3,0
53344050,202303,1,4,3,2,2,0
53344100,202303,0,1,1,1,1,0
53344120,202303,1,2,1,2,2,0
53344130,202303,1,3,1,3,3,0
53344153,202303,0,1,4,2,2,0
53344174,202303,0,1,7,3,3,0
53344230,202303,1,0,5,3,3,0
53344258,202303,0,2,8,3,3,3
53344283,202303,0,3,1,3,3,1
53344313,202303,0,3,2,2,2,0
53344325,202303,0,2,1,1,1,0
53344340,202303,0,3,6,3,3,0
53344365,202303,1,3,1,2,2,0
53344382,202303,1,4,5,1,1,0
53344431,202303,1,2,1,2,2,0
53344449,202303,1,1,1,2,2,0
53344489,202303,0,2,2,1,1,0
53344497,202303,1,1,0,3,3,0
53344498,202303,0,0,11,2,2,0
53344628,202303,0,4,11,1,1,0
53344645,202303,1,2,1,2,2,0
53344769,202303,0,0,8,2,2,0
53345006,202303,1,1,1,2,2,3
53345047,202303,1,1,1,2,2,0
53345243,202303,1,4,8,3,3,0
53345248,202303,1,4,2,2,2,0
53345302,202303,0,4,1,0,0,3
53345389,202303,0,2,12,2,2,0
53345401,202303,0,4,11,0,0,0
53345442,202303,0,2,8,3,3,3
53345454,202303,1,2,1,2,2,0
53345481,202303,1,3,1,3,3,0
53345665,202303,1,1,1,1,1,0
53345766,202303,0,1,11,1,1,0
53345909,202303,1,2,1,3,3,0
53345920,202303,1,1,12,2,2,0
53345937,202303,1,0,12,0,0,0
53345947,202303,1,3,8,3,3,3
53345961,202303,0,4,9,1,1,3
53346019,202303,1,2,7,0,0,0
53346041,202303,1,1,8,3,3,0
53346063,202303,0,4,1,3,3,3
53346096,202303,0,2,7,3,3,0
53346144,202303,1,2,7,1,1,3
53346170,202303,0,4,1,2,2,0
53346174,202303,1,3,5,0,0,0
53346192,202303,1,3,6,2,2,0
53346196,202303,1,0,1,1,1,0
53346200,202303,0,2,0,2,2,0
53346209,202303,1,4,1,3,3,0
53346278,202303,1,1,7,0,0,0
53346343,202303,1,4,5,3,3,0
53346410,202303,0,2,3,1,1,0
53346469,202303,0,0,12,3,3,0
53346493,202303,0,4,1,0,0,0
53346521,202303,1,3,1,1,1,0
53346571,202303,1,3,6,3,3,0
53346579,202303,1,2,4,0,0,0
53346609,202303,0,4,1,2,2,0
53346616,202303,1,4,0,3,3,0
53346637,202303,1,1,1,2,2,0
53346639,202303,1,3,1,3,3,0
53346674,202303,0,0,4,3,3,0
53346703,202303,1,1,1,3,3,0
53346725,202303,0,1,1,2,2,0
53346739,202303,1,2,3,3,3,0
53346745,202303,1,2,1,2,2,0
53346750,202303,1,3,1,3,3,2
53346772,202303,0,1,6,1,1,0
53346784,202303,0,4,5,1,1,0
53346805,202303,1,1,1,1,1,0
53346845,202303,1,3,6,2,2,0
53346859,202303,0,0,1,2,2,0
53346894,202303,1,1,5,2,2,0
53347001,202303,1,4,7,2,2,0
53347016,202303,1,2,1,1,1,0
53347056,202303,1,2,1,1,1,0
53347108,202303,1,1,0,1,1,0
53347136,202303,0,4,10,1,1,0
53347178,202303,0,0,5,0,0,0
53347202,202303,1,2,12,1,1,0
53347221,202303,1,2,14,1,1,0
53347234,202303,1,1,14,2,2,0
53347263,202303,1,4,12,2,2,0
53347266,202303,1,1,1,1,1,0
53347374,202303,1,4,5,0,0,0
53347396,202303,1,2,1,3,3,0
53347416,202303,0,1,0,3,3,0
53347471,202303,0,1,10,3,3,0
53347524,202303,0,1,3,2,2,0
53347638,202303,1,3,8,3,3,0
53347677,202303,0,2,10,0,0,0
53347710,202303,0,2,13,2,2,0
53347733,202303,0,1,9,3,3,0
53347753,202303,0,3,0,1,1,0
53347770,202303,0,3,1,3,3,0
53347801,202303,0,1,1,0,0,0
53347864,202303,0,1,2,0,0,0
53347884,202303,0,4,8,2,2,0
53347907,202303,0,4,6,1,1,0
53347926,202303,0,1,12,2,2,0
53347932,202303,1,2,12,1,1,0
53347977,202303,0,2,1,3,3,0
53348017,202303,1,1,0,2,2,0
53348026,202303,1,1,1,1,1,0
53348030,202303,1,4,7,1,1,0
53348038,202303,1,1,10,2,2,0
53348074,202303,0,3,1,2,2,0
53348145,202303,0,1,3,1,1,0
53348146,202303,0,1,9,2,2,0
53348159,202303,0,1,6,0,0,0
53348179,202303,1,2,10,1,1,0
53348235,202303,0,4,3,0,0,0
53348236,202303,0,2,1,3,3,3
53348281,202303,1,3,1,3,3,0
53348296,202303,1,4,8,1,1,0
53348324,202303,1,2,7,2,2,0
53348356,202303,0,3,1,3,3,0
53348387,202303,1,2,15,2,2,0
53348394,202303,0,2,14,0,0,0
53348424,202303,1,1,6,1,1,0
53348432,202303,0,1,1,0,0,0
53348508,202303,1,4,0,1,1,0
53348681,202303,1,3,11,3,3,0
53348706,202303,0,3,10,1,1,3
53348735,202303,0,2,14,3,3,0
53348760,202303,1,2,8,1,1,0
53348852,202303,1,4,12,0,0,0
53348870,202303,0,2,7,2,2,0
53348902,202303,1,1,3,1,1,0
53348930,202303,0,3,11,1,1,0
53349127,202303,0,4,5,0,0,0
53349161,202303,0,1,1,0,0,0
53349231,202303,0,4,8,3,3,2
53349269,202303,1,2,4,2,2,0
53349334,202303,1,1,0,0,0,0
53349386,202303,0,4,14,1,1,0
53349461,202303,0,2,3,0,0,0
53349471,202303,0,3,8,3,3,0
53349476,202303,0,1,10,3,3,0
53349478,202303,0,2,0,1,1,0
53349503,202303,0,0,3,1,1,0
53349577,202303,1,1,10,3,3,0
53349584,202303,0,3,8,2,2,0
53349621,202303,0,0,7,0,0,0
53349725,202303,1,4,4,3,3,0
53349749,202303,0,4,2,1,1,0
53349835,202303,0,2,12,3,3,0
53349847,202303,1,3,12,2,2,0
53349891,202303,1,2,1,2,2,0
53349921,202303,0,1,2,3,3,0
53350031,202303,1,4,8,1,1,0
53350042,202303,0,0,2,1,1,2
53350082,202303,1,4,4,3,3,0
53350111,202303,0,0,4,2,2,0
53350144,202303,0,2,8,1,1,0
53350255,202303,0,2,7,2,2,0
53350289,202303,0,4,1,2,2,0
53350328,202303,1,1,1,2,2,0
53350352,202303,1,1,9,2,2,0
53350369,202303,0,4,1,1,1,0
53350378,202303,0,4,1,3,3,0
53350486,202303,0,3,6,1,1,0
53350520,202303,0,3,1,3,3,3
53350579,202303,0,0,2,1,1,2
53350582,202303,0,4,15,3,3,0
53350585,202303,0,3,1,3,3,0
53350649,202303,0,4,8,1,1,0
53350731,202303,0,4,1,2,2,3
53350820,202303,0,2,8,3,3,0
53350831,202303,1,3,1,1,1,0
53350834,202303,0,4,10,3,3,0
53350835,202303,1,3,8,2,2,0
53350965,202303,1,1,14,2,2,0
53350974,202303,0,0,11,3,3,0
53350986,202303,0,3,10,3,3,0
53351047,202303,1,4,3,1,1,0
53351061,202303,1,3,2,2,2,0
53351065,202303,0,4,3,2,2,3
53351079,202303,0,4,8,2,2,2
53351111,202303,0,3,13,2,2,2
53351131,202303,0,3,10,3,3,1
53351240,202303,0,3,8,3,3,0
53351241,202303,0,3,7,3,3,0
53351409,202303,0,0,1,0,0,2
53351465,202303,1,0,1,2,2,0
53351634,202303,0,4,1,0,0,0
53351639,202303,1,2,1,1,1,0
53351642,202303,0,4,12,2,2,3
53351669,202303,1,2,0,2,2,0
53351759,202303,0,2,0,2,2,0
53351768,202303,0,4,1,0,0,0
53351798,202303,1,2,10,1,1,0
53351865,202303,1,4,11,3,3,0
53351917,202303,0,4,8,3,3,0
53351987,202303,1,4,11,1,1,0
53351993,202303,0,1,1,2,2,0
53352062,202303,0,4,1,1,1,3
53352116,202303,1,4,3,2,2,0
53352194,202303,0,1,2,1,1,0
53352226,202303,1,2,14,0,0,0
53352260,202303,1,3,1,1,1,0
53352324,202303,1,1,5,1,1,0
53352339,202303,0,4,8,3,3,3
53352364,202303,0,3,1,3,3,0
53352389,202303,0,4,8,3,3,0
53352394,202303,0,4,13,2,2,0
53352442,202303,0,2,14,2,2,3
53352465,202303,1,4,11,0,0,0
53352511,202303,0,0,10,3,3,3
53352515,202303,1,2,2,2,2,0
53352556,202303,0,4,2,1,1,0
53352561,202303,0,2,3,1,1,0
53352741,202303,0,2,1,1,1,0
53352767,202303,0,2,8,3,3,0
53352806,202303,1,2,6,1,1,0
53352848,202303,1,4,14,3,3,0
53352850,202303,0,4,7,2,2,0
53352943,202303,1,1,1,1,1,0
53353058,202303,1,3,1,3,3,0
53353123,202303,0,3,4,2,2,0
53353125,202303,0,2,1,3,3,0
53353151,202303,1,2,8,3,3,0
53353258,202303,0,4,6,0,0,0
53353266,202303,1,3,1,3,3,0
53353288,202303,1,2,1,1,1,0
53353358,202303,1,1,1,3,3,0
53353370,202303,0,1,6,3,3,1
53353454,202303,0,1,12,1,1,0
53353468,202303,0,3,12,3,3,0
53353480,202303,0,0,3,0,0,0
53353483,202303,0,3,8,3,3,2
53353491,202303,0,2,1,2,2,0
53353526,202303,1,4,1,3,3,2
53353531,202303,0,1,4,2,2,0
53353631,202303,1,2,8,1,1,0
53353672,202303,1,0,10,2,2,0
53353684,202303,1,2,0,2,2,0
53353693,202303,0,2,2,1,1,0
53353748,202303,0,3,8,3,3,3
53353778,202303,0,2,8,2,2,3
53353808,202303,0,2,5,1,1,0
53353855,202303,0,4,5,3,3,0
53353867,202303,1,3,12,3,3,0
53353886,202303,0,3,8,1,1,0
53354011,202303,0,2,2,2,2,0
53354026,202303,0,2,0,2,2,0
53354099,202303,1,3,7,3,3,0
53354167,202303,0,4,1,3,3,0
53354182,202303,1,4,1,2,2,3
53354246,202303,1,3,11,1,1,0
53354258,202303,0,1,7,3,3,0
53354342,202303,0,4,8,1,1,0
53354412,202303,1,2,7,1,1,0
53354457,202303,1,3,1,2,2,0
53354546,202303,1,2,1,2,2,3
53354554,202303,1,3,3,1,1,0
53354566,202303,0,2,9,1,1,0
53354570,202303,1,2,1,2,2,0
53354634,202303,0,2,8,0,0,0
53354637,202303,0,0,8,2,2,0
53354663,202303,0,2,14,2,2,0
53354706,202303,0,1,2,2,2,0
53354714,202303,0,4,1,3,3,0
53354745,202303,0,4,10,1,1,0
53354753,202303,1,2,1,2,2,0
53354780,202303,0,2,8,1,1,0
53354819,202303,1,1,10,2,2,0
53354826,202303,1,4,1,2,2,0
53354869,202303,1,2,1,0,0,0
53354891,202303,1,1,3,0,0,0
53354898,202303,1,2,7,2,2,0
53354928,202303,1,2,1,1,1,3
53354955,202303,1,3,15,2,2,0
53354987,202303,0,3,15,1,1,3
53354989,202303,0,0,1,2,2,2
53355001,202303,1,1,1,1,1,0
53355380,202303,0,2,15,2,2,0
53355461,202303,1,0,8,0,0,0
53355476,202303,0,1,15,1,1,0
53355484,202303,0,3,2,1,1,0
53355561,202303,1,2,1,3,3,0
53355572,202303,0,2,1,3,3,0
53355575,202303,1,3,8,0,0,2
53355605,202303,0,0,7,2,2,2
53355622,202303,0,1,7,3,3,0
53355644,202303,0,2,12,2,2,0
53355647,202303,1,2,14,0,0,0
53355750,202303,0,2,11,3,3,2
53355839,202303,0,3,1,2,2,3
53355947,202303,0,3,8,3,3,0
53355979,202303,1,2,8,1,1,0
53356014,202303,1,4,8,3,3,0
53356041,202303,0,2,7,2,2,0
53356068,202303,1,2,4,2,2,0
53356083,202303,0,3,8,1,1,0
53356096,202303,1,3,5,1,1,3
53356106,202303,0,1,1,2,2,0
53356190,202303,1,1,12,0,0,0
53356225,202303,1,1,11,3,3,0
53356430,202303,1,1,7,1,1,0
53356431,202303,1,3,1,3,3,0
53356478,202303,0,2,10,1,1,0
53356481,202303,1,2,1,2,2,0
53356487,202303,1,3,13,3,3,0
53356534,202303,1,2,1,2,2,0
53356631,202303,1,3,10,0,0,0
53356648,202303,1,2,1,3,3,0
53356672,202303,1,1,8,1,1,0
53356683,202303,1,2,1,2,2,0
53356755,202303,1,2,7,1,1,0
53356800,202303,1,4,8,2,2,1
53356919,202303,1,0,7,1,1,0
53356944,202303,0,2,8,1,1,0
53357049,202303,1,1,15,3,3,0
53357076,202303,0,3,8,3,3,1
53357158,202303,0,0,7,3,3,3
53357164,202303,1,2,9,2,2,0
53357194,202303,0,2,8,3,3,0
53357234,202303,0,0,1,0,0,0
53357249,202303,1,1,14,2,2,0
53357401,202303,1,4,1,1,1,0
53357464,202303,1,4,14,1,1,0
53357486,202303,0,3,1,3,3,0
53357493,202303,1,4,14,2,2,0
53357537,202303,1,4,5,0,0,0
53357598,202303,1,3,5,1,1,3
53357675,202303,0,4,1,0,0,0
53357681,202303,0,1,1,2,2,0
53357780,202303,0,2,1,3,3,2
53357813,202303,0,0,10,3,3,3
53357864,202303,0,2,7,3,3,0
53357871,202303,0,2,2,1,1,3
53357926,202303,1,4,6,2,2,0
53357935,202303,1,3,1,0,0,0
53357978,202303,1,4,3,2,2,0
53357981,202303,1,2,8,3,3,0
53358090,202303,1,3,1,1,1,0
53358095,202303,0,2,1,3,3,0
53358101,202303,0,2,1,3,3,0
53358106,202303,0,1,5,0,0,0
53358112,202303,1,1,7,1,1,0
53358113,202303,0,0,10,0,0,0
53358138,202303,1,1,10,2,2,0
53358228,202303,1,3,1,1,1,0
53358243,202303,0,3,14,2,2,0
53358273,202303,0,2,1,3,3,0
53358344,202303,0,2,1,3,3,3
53358354,202303,0,4,1,1,1,3
53358435,202303,0,2,7,3,3,0
53358482,202303,0,2,1,1,1,3
53358492,202303,0,1,5,1,1,0
53358494,202303,1,3,1,2,2,0
53358541,202303,1,2,3,3,3,0
53358582,202303,1,3,1,3,3,0
53358609,202303,0,1,1,1,1,0
53358612,202303,1,4,10,3,3,2
53358624,202303,0,3,13,3,3,0
53358681,202303,1,1,1,1,1,0
53358721,202303,0,2,6,2,2,0
53358761,202303,0,4,8,1,1,0
53358774,202303,0,1,1,1,1,0
53358826,202303,0,0,5,3,3,0
53358960,202303,1,4,7,0,0,0
53358988,202303,0,1,14,1,1,0
53359048,202303,0,1,1,1,1,0
53359085,202303,0,3,10,2,2,0
53359093,202303,0,4,2,0,0,0
53359252,202303,0,4,5,1,1,0
53359327,202303,0,2,6,1,1,0
53359339,202303,1,3,2,1,1,0
53359345,202303,1,2,8,2,2,0
53359391,202303,1,2,6,1,1,0
53359406,202303,1,1,15,0,0,0
53359465,202303,0,2,8,1,1,0
53359573,202303,1,1,7,2,2,3
53359597,202303,1,1,15,0,0,0
53359605,202303,1,2,10,2,2,0
53359631,202303,1,1,3,2,2,3
53359661,202303,0,1,7,0,0,0
53359692,202303,1,1,6,1,1,0
53359769,202303,1,4,14,1,1,0
53359801,202303,1,1,1,2,2,0
53359896,202303,0,2,1,3,3,0
53360010,202303,1,3,10,2,2,0
53360041,202303,0,0,8,1,1,3
53360159,202303,0,0,8,0,0,0
53360192,202303,0,3,1,3,3,0
53360195,202303,0,2,10,1,1,0
53360214,202303,1,2,12,1,1,0
53360361,202303,0,3,9,3,3,0
53360381,202303,1,0,1,3,3,0
53360464,202303,0,4,1,0,0,0
53360501,202303,1,1,7,0,0,0
53360569,202303,0,2,7,0,0,0
53360589,202303,1,1,9,2,2,0
53360602,202303,0,2,1,0,0,0
53360621,202303,1,4,4,2,2,0
53360624,202303,0,4,10,3,3,0
53360676,202303,0,4,1,1,1,0
53360694,202303,0,3,1,3,3,0
53360772,202303,1,3,11,2,2,0
53360885,202303,1,4,12,3,3,0
53360948,202303,0,3,13,0,0,1
53360971,202303,1,2,2,2,2,3
53360981,202303,0,1,3,1,1,0
53361032,202303,1,1,7,2,2,0
53361049,202303,1,1,1,2,2,0
53361156,202303,1,2,1,1,1,3
53361172,202303,1,1,2,0,0,0
53361180,202303,0,1,8,3,3,0
53361193,202303,0,4,14,3,3,3
53361233,202303,0,2,8,3,3,3
53361276,202303,1,4,1,3,3,3
53361333,202303,1,1,1,3,3,0
53361346,202303,1,3,1,3,3,0
53361364,202303,0,2,1,3,3,0
53361380,202303,0,0,1,3,3,0
53361405,202303,1,4,8,3,3,0
53361469,202303,1,2,10,3,3,0
53361501,202303,0,2,4,2,2,0
53361514,202303,0,2,8,3,3,0
53361531,202303,1,2,1,1,1,0
53361540,202303,0,2,8,3,3,0
53361554,202303,1,3,1,3,3,0
53361557,202303,0,3,2,2,2,0
53361642,202303,0,1,3,1,1,0
53361734,202303,0,3,12,3,3,0
53361844,202303,0,3,5,3,3,1
53361889,202303,1,4,10,2,2,0
53361907,202303,1,2,1,1,1,0
53361945,202303,0,3,6,2,2,0
53361966,202303,0,0,1,1,1,0
53362005,202303,0,3,8,3,3,0
53362016,202303,0,1,1,3,3,0
53362100,202303,0,3,10,2,2,0
53362109,202303,1,1,1,3,3,0
53362114,202303,1,2,1,1,1,0
53362153,202303,0,2,14,1,1,0
53362166,202303,0,1,7,1,1,0
53362304,202303,0,1,8,1,1,3
53362383,202303,0,2,15,2,2,0
53362458,202303,1,4,0,0,0,0
53362472,202303,0,0,2,1,1,0
53362495,202303,0,2,12,2,2,0
53362499,202303,1,1,10,0,0,3
53362587,202303,1,3,10,3,3,0
53362635,202303,1,4,1,1,1,0
53362643,202303,0,4,4,3,3,3
53362705,202303,1,2,1,1,1,3
53362736,202303,0,0,5,3,3,0
53362738,202303,1,2,1,2,2,0
53362819,202303,1,3,10,2,2,0
53362889,202303,0,2,8,2,2,0
53362890,202303,0,3,1,1,1,0
53362915,202303,0,1,8,2,2,0
53362930,202303,0,1,7,1,1,0
53362965,202303,1,3,14,2,2,0
53362996,202303,0,1,8,1,1,0
53363114,202303,1,3,1,2,2,0
53363239,202303,0,4,1,3,3,3
53363262,202303,1,2,1,1,1,0
53363265,202303,1,1,2,0,0,0
53363334,202303,1,2,1,2,2,0
53363412,202303,0,3,14,2,2,0
53363431,202303,1,3,7,3,3,0
53363504,202303,0,4,7,1,1,0
53363531,202303,1,3,6,2,2,0
53363556,202303,0,3,3,0,0,0
53363582,202303,0,0,4,1,1,0
53363591,202303,0,3,1,2,2,0
53363628,202303,0,2,2,1,1,0
53363661,202303,0,2,14,1,1,0
53363675,202303,0,4,1,0,0,3
53363692,202303,0,1,2,3,3,0
53363694,202303,0,0,2,0,0,3
53363707,202303,0,1,1,1,1,0
53363716,202303,0,3,10,3,3,3
53363827,202303,1,4,10,1,1,0
53363874,202303,1,3,1,2,2,0
53363937,202303,0,3,8,3,3,0
53363938,202303,0,4,15,2,2,0
53363966,202303,0,3,0,0,0,0
53364022,202303,1,3,7,1,1,0
53364027,202303,1,1,7,3,3,0
53364034,202303,1,0,8,3,3,0
53364035,202303,1,3,3,2,2,0
53364053,202303,0,3,7,1,1,0
53364059,202303,1,2,0,2,2,0
53364114,202303,1,2,1,2,2,0
53364122,202303,1,2,7,1,1,0
53364135,202303,1,4,7,3,3,0
53364149,202303,0,2,14,2,2,0
53364178,202303,0,2,2,3,3,0
53364197,202303,1,2,8,3,3,3
53364206,202303,0,0,5,2,2,0
53364226,202303,1,3,11,2,2,0
53364310,202303,0,3,1,3,3,3
53364388,202303,0,4,1,1,1,0
53364393,202303,0,4,8,3,3,3
53364463,202303,1,4,1,3,3,0
53364580,202303,0,4,4,1,1,0
53364628,202303,1,3,4,1,1,0
53364637,202303,1,4,12,2,2,1
53364664,202303,1,2,8,3,3,0
53364666,202303,0,1,1,1,1,0
53364780,202303,0,4,1,3,3,0
53364781,202303,0,3,10,1,1,0
53364783,202303,1,3,8,3,3,3
53364812,202303,1,4,2,1,1,0
53364843,202303,1,2,1,3,3,0
53364846,202303,1,1,10,2,2,0
53364966,202303,0,3,1,3,3,3
53364974,202303,0,2,1,0,0,0
53365121,202303,0,0,7,3,3,0
53365125,202303,1,3,15,3,3,3
53365170,202303,1,1,12,3,3,3
53365231,202303,1,3,15,1,1,0
53365243,202303,0,4,1,1,1,0
53365264,202303,0,0,0,2,2,0
53365282,202303,1,3,2,3,3,0
53365308,202303,0,4,8,3,3,0
53365312,202303,1,1,6,2,2,0
53365318,202303,1,3,7,3,3,2
53365498,202303,0,0,1,2,2,0
53365502,202303,1,4,4,0,0,0
53365633,202303,1,2,1,1,1,0
53365671,202303,1,2,15,2,2,0
53365692,202303,1,4,3,2,2,0
53365727,202303,0,3,1,2,2,0
53365806,202303,1,3,14,0,0,2
53365812,202303,1,2,8,3,3,0
53365813,202303,1,0,1,0,0,3
53365837,202303,1,2,1,2,2,0
53365939,202303,0,4,7,3,3,0
53365985,202303,0,2,1,1,1,0
53366146,202303,1,3,3,1,1,0
53366213,202303,0,3,1,2,2,0
53366312,202303,1,3,1,3,3,0
53366401,202303,0,1,6,2,2,3
53366422,202303,0,3,2,3,3,0
53366457,202303,0,0,8,1,1,0
53366503,202303,1,3,6,1,1,0
53366525,202303,1,4,3,1,1,0
53366574,202303,0,0,2,0,0,0
53366672,202303,0,2,8,1,1,0
53366673,202303,0,0,14,2,2,0
53366685,202303,1,3,0,3,3,0
53366720,202303,0,4,1,0,0,0
53366748,202303,0,0,7,0,0,0
53366871,202303,0,1,15,1,1,0
53366876,202303,0,3,14,3,3,0
53367029,202303,0,4,1,3,3,1
53367041,202303,1,3,11,3,3,0
53367048,202303,1,0,8,3,3,0
53367067,202303,1,4,1,1,1,0
53367123,202303,1,1,2,1,1,0
53367162,202303,1,3,6,1,1,0
53367170,202303,0,3,0,2,2,0
53367181,202303,1,1,8,2,2,0
53367390,202303,1,1,7,0,0,0
53367408,202303,0,1,1,2,2,0
53367416,202303,1,4,3,0,0,0
53367473,202303,1,3,8,0,0,0
53367528,202303,1,3,8,3,3,0
53367573,202303,1,3,1,3,3,0
53367612,202303,1,4,5,3,3,0
53367641,202303,0,3,1,1,1,0
53367653,202303,1,2,5,1,1,0
53367690,202303,0,2,0,1,1,0
53367703,202303,0,4,14,1,1,0
53367706,202303,1,3,3,3,3,0
53367710,202303,0,2,1,3,3,0
53367717,202303,0,3,1,2,2,0
53367749,202303,1,1,10,0,0,0
53367825,202303,1,2,1,2,2,0
53367850,202303,1,2,10,1,1,3
53367900,202303,1,4,1,3,3,0
53367901,202303,0,0,8,0,0,0
53367915,202303,0,4,1,1,1,0
53367939,202303,1,3,1,1,1,0
53367956,202303,1,3,13,2,2,0
53367994,202303,1,1,9,1,1,0
53368117,202303,0,3,14,1,1,0
53368150,202303,0,3,5,1,1,0
53368204,202303,0,0,7,2,2,0
53368293,202303,1,4,2,1,1,0
53368315,202303,1,3,8,0,0,0
53368350,202303,1,2,6,3,3,0
53368436,202303,1,3,14,1,1,0
53368608,202303,0,3,7,2,2,0
53368610,202303,0,0,8,3,3,0
53368725,202303,0,2,5,2,2,0
53368760,202303,1,3,10,3,3,0
53368800,202303,1,1,3,0,0,3
53368857,202303,1,2,11,1,1,0
53368981,202303,0,2,8,2,2,0
53369004,202303,0,2,2,2,2,0
53369021,202303,1,4,1,1,1,0
53369037,202303,1,2,6,2,2,0
53369060,202303,0,4,8,3,3,0
53369096,202303,1,1,14,1,1,0
53369103,202303,0,1,1,3,3,3
53369128,202303,0,2,4,2,2,0
53369187,202303,1,1,1,3,3,0
53369191,202303,0,0,3,3,3,0
53369234,202303,0,4,14,3,3,0
53369243,202303,1,4,3,1,1,3
53369269,202303,1,0,3,1,1,0
53369274,202303,1,3,15,1,1,0
53369319,202303,0,3,8,3,3,0
53369368,202303,0,3,1,2,2,0
53369399,202303,1,1,1,1,1,3
53369449,202303,1,3,1,3,3,0
53369463,202303,0,2,1,2,2,0
53369464,202303,1,2,8,3,3,0
53369482,202303,0,4,9,3,3,0
53369489,202303,1,1,1,3,3,0
53369490,202303,0,4,1,3,3,0
53369503,202303,1,2,8,3,3,0
53369521,202303,0,4,6,0,0,0
53369529,202303,1,3,8,3,3,0
53369546,202303,1,2,1,0,0,0
53369683,202303,1,1,14,2,2,0
53369737,202303,1,1,5,3,3,0
53369808,202303,1,4,1,3,3,0
53369824,202303,1,0,1,3,3,2
53369922,202303,1,2,13,0,0,0
53369941,202303,0,4,7,3,3,0
53370029,202303,0,4,1,2,2,0
53370145,202303,0,3,8,0,0,3
53370186,202303,0,3,1,2,2,0
53370210,202303,0,3,1,3,3,0
53370299,202303,1,2,1,3,3,0
53370502,202303,1,3,4,3,3,0
53370518,202303,1,3,8,2,2,0
53370557,202303,1,4,8,3,3,0
53370616,202303,0,3,2,0,0,0
53370640,202303,1,4,2,1,1,3
53370715,202303,0,3,1,3,3,0
53370722,202303,0,2,7,2,2,0
53370743,202303,0,3,3,1,1,0
53370771,202303,0,2,7,3,3,0
53370861,202303,0,1,5,3,3,0
53370875,202303,1,4,15,3,3,0
53370975,202303,0,1,0,1,1,0
53370991,202303,1,4,10,1,1,0
53370992,202303,1,3,2,0,0,3
53371184,202303,0,0,15,3,3,0
53371196,202303,1,0,3,3,3,0
53371219,202303,0,1,11,1,1,3
53371273,202303,0,3,7,0,0,0
53371442,202303,1,2,8,3,3,0
53371514,202303,0,1,1,1,1,2
53371515,202303,0,1,12,0,0,0
53371539,202303,1,2,3,3,3,0
53371545,202303,0,2,1,3,3,3
53371588,202303,1,4,8,0,0,0
53371605,202303,1,3,8,3,3,0
53371664,202303,0,1,15,1,1,0
53371672,202303,1,3,14,0,0,0
53371755,202303,0,1,1,0,0,0
53371766,202303,0,1,1,3,3,3
53371782,202303,1,2,1,2,2,3
53371946,202303,1,1,2,3,3,0
53371977,202303,0,3,3,2,2,1
53371983,202303,0,2,7,1,1,0
53372098,202303,1,1,0,3,3,3
53372175,202303,1,3,1,1,1,0
53372195,202303,1,3,2,0,0,1
53372225,202303,1,3,8,1,1,0
53372242,202303,0,2,15,3,3,0
53372258,202303,1,3,1,1,1,0
53372363,202303,0,3,8,3,3,0
53372417,202303,0,3,5,1,1,0
53372450,202303,1,3,9,1,1,1
53372521,202303,1,3,1,1,1,0
53372644,202303,1,2,10,2,2,0
53372754,202303,1,1,1,2,2,0
53372865,202303,0,2,14,1,1,0
53373089,202303,1,2,3,3,3,0
53373112,202303,1,1,2,2,2,0
53373196,202303,0,1,1,1,1,0
53373246,202303,1,1,5,1,1,0
53373292,202303,0,3,8,0,0,0
53373305,202303,0,1,2,1,1,0
53373458,202303,1,2,1,1,1,0
53373468,202303,1,2,3,1,1,0
53373473,202303,1,1,14,2,2,2
53373518,202303,0,1,5,2,2,0
53373551,202303,1,2,1,3,3,0
53373656,202303,1,0,14,3,3,2
53373659,202303,0,2,5,1,1,0
53373728,202303,0,2,10,2,2,0
53373772,202303,0,1,1,2,2,0
53373802,202303,1,1,1,2,2,0
53373894,202303,1,3,1,3,3,0
53373896,202303,1,2,2,1,1,0
53373906,202303,0,0,1,3,3,0
53373923,202303,1,3,10,3,3,0
53373926,202303,1,2,7,0,0,0
53374130,202303,1,4,5,1,1,3
53374243,202303,1,1,14,1,1,3
53374322,202303,1,1,9,3,3,0
53374384,202303,0,4,10,2,2,0
53374402,202303,1,4,0,1,1,3
53374422,202303,0,0,11,0,0,0
53374428,202303,1,3,8,2,2,0
53374444,202303,1,2,8,3,3,3
53374458,202303,1,3,1,3,3,0
53374467,202303,1,0,5,0,0,0
53374517,202303,0,1,10,2,2,0
53374571,202303,0,3,2,3,3,0
53374598,202303,0,2,6,3,3,0
53374719,202303,0,3,4,0,0,0
53374725,202303,0,4,1,2,2,0
53374797,202303,1,2,8,2,2,0
53374826,202303,0,4,2,0,0,3
53374878,202303,0,3,7,2,2,0
53374890,202303,1,4,15,3,3,0
53374947,202303,0,1,1,1,1,0
53374970,202303,1,1,3,0,0,0
53374989,202303,0,4,10,0,0,0
53374998,202303,1,3,2,1,1,0
